School Number,School Name,LA Code,Local Authority,Sector,Governance - see notes,WM Code,Welsh Medium Type - see notes,School Type,Religious Character,Address 1,Address 2,Address 3,Address 4,Postcode,Phone Number,Pupils - see notes
6792261.0,Durand Primary School,679.0,Monmouthshire,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Alianore Road,Caldicot,Monmouthshire,,NP26 5DF,01291 422296,245.0
6792263.0,Llandogo Primary,679.0,Monmouthshire,Primary,Community,EM,English medium,Infants & Juniors,---,Llandogo,Homlfield Drive,Monmouth,Monmouthshire,NP25 4TJ,01594 530388,79.0
6792299.0,Shirenewton Primary School,679.0,Monmouthshire,Primary,Community,EM,English medium,Infants & Juniors,---,Shirenewton,Chepstow,Monmouthshire,,NP16 6RN,01291 641774,194.0
6792301.0,Trellech Junior & Infants,679.0,Monmouthshire,Primary,Community,EM,English medium,Infants & Juniors,---,Trellech,Monmouth,Monmouthshire,,NP25 4PA,01600 860395,180.0
6792303.0,The Dell Primary,679.0,Monmouthshire,Primary,Community,EM,English medium,Infants & Juniors,---,Welsh Street,Chepstow,Monmouthshire,,NP16 5UQ,01291 635641,392.0
6792304.0,Overmonnow Primary School,679.0,Monmouthshire,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Rockfield Road,Monmouth,Monmouthshire,,NP25 5BA,01600 713458,351.0
6792305.0,Cross Ash County Primary School,679.0,Monmouthshire,Primary,Community,EM,English medium,Infants & Juniors,---,Cross Ash,Abergavenny,Monmouthshire,,NP7 8PL,01873 821427,175.0
6792317.0,Ysgol Gymraeg Y Fenni,679.0,Monmouthshire,Primary,Community,WM,Welsh medium,"Nursery, Infants & Juniors",---,St David's Road,Abergavenny,,,NP7 6HF,01873 852388,269.0
6792318.0,Ysgol Gymraeg Y Ffin,679.0,Monmouthshire,Primary,Community,WM,Welsh medium,"Nursery, Infants & Juniors",---,Sandy Lane,Caldicot,,,NP26 4NQ,01291 420331,119.0
6792319.0,Cantref Primary,679.0,Monmouthshire,Primary,Community,EM,English medium,Infants & Juniors,---,Harold Road,Abergavenny,Monmouthshire,,NP7 7DG,01873 854697,240.0
6792320.0,Deri View Primary School,679.0,Monmouthshire,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Llwynu Lane,Abergavenny,Monmouthshire,,NP7 6AR,01873 735010,329.0
6792321.0,Kymin View Primary School,679.0,Monmouthshire,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Wyesham Road,Monmouth,,,NP25 3JR,01600 714146,186.0
6792322.0,Castle Park Primary School,679.0,Monmouthshire,Primary,Community,EM,English medium,Infants & Juniors,---,Church Road,Caldicot,Monmouthshire,,NP26 4HN,01873 420465,196.0
6792323.0,Llanfoist Fawr Primary,679.0,Monmouthshire,Primary,Community,EM,English medium,Infants & Juniors,---,Llanfoist,Abergavenny,Monmouthshire,,NP7 9FD,01873 853093,210.0
6792324.0,Dewstow,679.0,Monmouthshire,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Green Lane,Caldicot,Newport,Monmouthshire,NP26 4EE,01291 636360,239.0
6793004.0,Llantilio Pertholey Cv Primary,679.0,Monmouthshire,Primary,Voluntary controlled,EM,English medium,Infants & Juniors,Church in Wales,Hillgrove Avenue,Mardy  Abergavenny,Monmouthshire,,NP7 6LZ,01873 853746,204.0
6793022.0,Usk Primary School,679.0,Monmouthshire,Primary,Voluntary controlled,EM,English medium,Infants & Juniors,Church in Wales,Monmouth Road,Usk,Monmouthshire,,NP15 1SE,01291 673818,269.0
6793031.0,Raglan Primary,679.0,Monmouthshire,Primary,Voluntary controlled,EM,English medium,Infants & Juniors,Church in Wales, STATION ROAD,RAGLAN,Monmouthshire,,NP15 2EN,01291 690704,199.0
6793032.0,Osbaston Church In Wales School,679.0,Monmouthshire,Primary,Voluntary controlled,EM,English medium,Infants & Juniors,Church in Wales,Osbaston Road,Osbaston,Monmouth,Monmouthshire,NP25 3AX,01600 775070,208.0
6793310.0,Magor V A Primary School,679.0,Monmouthshire,Primary,Voluntary aided,EM,English medium,"Nursery, Infants & Juniors",Church in Wales,Sycamore Terrace,Magor,Newport,Monmouthshire,NP26 3EG,01633 880327,303.0
6793317.0,Our Lady & St Michael's Rc,679.0,Monmouthshire,Primary,Voluntary aided,EM,English medium,Infants & Juniors,Roman Catholic,14  Pen Y Pound Road,Abergavenny,Monmouthshire,,NP7 5UD,01873 735080,182.0
6793326.0,St Mary's R.C.P.School,679.0,Monmouthshire,Primary,Voluntary aided,EM,English medium,Infants & Juniors,Roman Catholic,Bulwark Road,Chepstow,Monmouthshire,,NP16 5JE,01291 623006,153.0
6793327.0,Archbishop Rowan Williams VA,679.0,Monmouthshire,Primary,Voluntary aided,EM,English medium,Infants & Juniors,Church in Wales,Crick Road,Portskewett,Monmouthshire,,NP26 5UL,01291 420526,218.0
6794060.0,Monmouth Comprehensive School,679.0,Monmouthshire,Secondary,Community,EM,English medium,Secondary (ages 11-19),---,Old Dixton Road,Monmouth,Monmouthshire,,NP25 3YT,01600 775177,1657.0
6794064.0,King Henry Viii Comprehensive,679.0,Monmouthshire,Secondary,Community,EM,English medium,Secondary (ages 11-19),---,Old Hereford Road,Abergavenny,Monmouthshire,,NP7 6EP,01873 735373,997.0
6794065.0,Chepstow Comprehensive School,679.0,Monmouthshire,Secondary,Community,EM,English medium,Secondary (ages 11-19),---,Welsh Street,Chepstow,Monmouthshire,,NP16 5LR,01291 635777,814.0
6794066.0,Caldicot School,679.0,Monmouthshire,Secondary,Community,EM,English medium,Secondary (ages 11-19),---,Mill Lane,Caldicot,Monmouthshire,,NP26 5XA,01291 426436,1294.0
6801001.0,Kimberley Nursery School,680.0,Newport,Nursery,Not Applicable,NA,Not applicable,Nursery,---,Blaenypant Crescent,Malpas,Newport,,NP20 5QB,01633 855848,56.0
6801005.0,Fairoak,680.0,Newport,Nursery,Not Applicable,NA,Not applicable,Nursery,---,Church Road,Newport,,,NP19 7EJ,01633 259415,61.0
6802003.0,Clytha Primary School,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Bryngwyn Road,Newport,,,NP20 4JT,01633 265266,237.0
6802004.0,Crindau Primary School,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Ailesbury Street,Newport,,,NP20 5ND,01633 858268,358.0
6802009.0,Eveswell Primary School,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Chepstow Road,Newport,,,NP19 8GX,01633 272142,487.0
6802017.0,Maesglas Primary & Nursery,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Maesglas Road,Newport,,,NP20 3DG,01633 816047,285.0
6802019.0,Maindee Primary,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Rodney Road,Newport,,,NP19 0AP,01633 263309,534.0
6802022.0,Malpas Court Primary,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Whittle Drive,Newport,,,NP20 6NS,01633 855005,236.0
6802027.0,St. Woolos Primary,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Stow Hill,Newport,,,NP20 4DW,01633 265792,348.0
6802030.0,Somerton Primary,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Hawthorn Fosse,Newport,,,NP19 9AB,01633 272504,164.0
6802039.0,Glasllwch Primary School,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Melbourne Way,Newport,,,NP20 3RH,01633 266398,240.0
6802043.0,Malpas Park Primary,680.0,Newport,Primary,Community,EM,English medium,Infants & Juniors,---,Wavell Drive,Malpas,Newport,,NP20 6LE,01633 675900,229.0
6802209.0,Langstone Primary School,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Old Roman Road,Langstone,Newport,,NP18 2JU,01633 412200,342.0
6802224.0,Llanmartin Junior & Infants,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Waltwood Road,Llanmartin,Newport,,NP18 2HB,01633 412660,184.0
6802236.0,Marshfield Primary School,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Marshfield Road,Castleton,Newport,,CF3 2UW,01633 680303,442.0
6802258.0,Mount Pleasant Primary,680.0,Newport,Primary,Community,EM,English medium,Infants & Juniors,---,Ruskin Avenue,Rogerstone,Newport,,NP10 0AB,01633 894820,265.0
6802276.0,Rogerstone Primary,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Ebenezer Drive,Highcross Estate,Rogerstone,Newport,NP10 9YX,01633 894591,505.0
6802295.0,High Cross Primary School,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,High Cross Drive,High Cross,Rogerstone,Newport,NP10 9AB,01633 895472,258.0
6802300.0,Pentrepoeth Primary,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Bryn Hedydd,Cwm Cwddy Drive,Bassaleg,Newport,NP10 8JN,01633 896101,448.0
6802302.0,Pillgwenlly Primary School,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Capel Crescent,Newport,,,NP20 2FT,01633 265268,639.0
6802314.0,Ysgol Gymraeg Casnewydd,680.0,Newport,Primary,Community,WM,Welsh medium,"Nursery, Infants & Juniors",---,Hartridge Farm Road,Casnewydd,,,NP18 2LN,01633 290270,386.0
6802315.0,Alway Primary School,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Aberthaw Road,Newport,,,NP19 9QP,01633 277905,415.0
6802316.0,Ringland Primary,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Dunstable Road,Newport,,,NP19 9LU,01633 272308,245.0
6802317.0,Millbrook Primary,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---, PARRET ROAD,BETTWS,,,NP20 7DQ,01633 855100,289.0
6802318.0,Monnow Primary,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Darent Close,Newport,,,NP20 7SQ,01633 852636,393.0
6802319.0,Glan Usk Primary,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Bank Street,Newport,,,NP19 7HF,01633 259445,686.0
6802320.0,Ysgol Gymraeg Ifor Hael,680.0,Newport,Primary,Community,WM,Welsh medium,"Nursery, Infants & Juniors",---,Clos Meon,Bettws,Newport,,NP20 7DU,01633 414694,200.0
6802321.0,Lliswerry Primary School,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Nash Road,Newport,,,NP19 4NG,01633 277015,632.0
6802322.0,St. Julians Primary School,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Beaufort Road,Newport,,,NP19 7UB,01633 259563,687.0
6802323.0,Ysgol Gymraeg Bro Teyrnon,680.0,Newport,Primary,Community,WM,Welsh medium,"Nursery, Infants & Juniors",---,Brynglas Drive,Casnewydd,,,NP20 5QS,01633 850804,200.0
6802324.0,Caerleon Lodge Hill Primary,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Lodge Hill,Caerleon,Newport,,NP18 3BY,01633 422322,350.0
6802325.0,St Andrew's Primary School,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Milner Street,Newport,,,NP19 0GR,01633 257262,690.0
6802326.0,Gaer Primary School,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Gaer Road,Newport,,,NP20 3GY,01633 263407,487.0
6802327.0,Tredegar Park Primary School,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Partridge Way,Duffryn,,Newport,NP10 8WP,01633 817161,450.0
6802328.0,Jubilee Park Primary School,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,temp postcode,,Rogerstone,Newport,NP10 9NL,,338.0
6802329.0,Milton Primary School,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Hendre Farm Drive,,,Newport,NP19 9HB,01633 273505,469.0
6802330.0,Glan Llyn Primary School,680.0,Newport,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Bessemer Drive,,Newport,,NP19 4EB,,143.0
6803002.0,Malpas Church in Wales Primary School,680.0,Newport,Primary,Voluntary controlled,EM,English medium,"Nursery, Infants & Juniors",Church in Wales,Yewberry Close,Malpas,,Newport,NP20 6WJ,01633 855998,335.0
6803300.0,St. Davids Primary,680.0,Newport,Primary,Voluntary aided,EM,English medium,Infants & Juniors,Roman Catholic,Park Crescent,Newport,,,NP20 3AQ,01633 816027,215.0
6803301.0,St Josephs R.C. Jnr. & Infts,680.0,Newport,Primary,Voluntary aided,EM,English medium,Infants & Juniors,Roman Catholic,Fairoak Avenue,Newport,,,NP19 8FW,01633 258801,214.0
6803302.0,St Marys Primary School,680.0,Newport,Primary,Voluntary aided,EM,English medium,Infants & Juniors,Roman Catholic,Queens Hill,Newport,,,NP20 5HJ,01633 840490,409.0
6803304.0,St Michael's Rc Primary School,680.0,Newport,Primary,Voluntary aided,EM,English medium,"Nursery, Infants & Juniors",Roman Catholic,Baldwin Close,Newport,,,NP20 2LW,01633 262078,241.0
6803305.0,St Patricks R.C. Primary,680.0,Newport,Primary,Voluntary aided,EM,English medium,"Nursery, Infants & Juniors",Roman Catholic,Fairfax Road,Newport,,,NP19 0HR,01633 272488,240.0
6803306.0,St. Gabriel's R.C.,680.0,Newport,Primary,Voluntary aided,EM,English medium,Infants & Juniors,Roman Catholic,Ringland Circle,Newport,,,NP19 9PQ,01633 273937,179.0
6803313.0,Charles Williams Church in Wales Primary School,680.0,Newport,Primary,Voluntary aided,EM,English medium,"Nursery, Infants & Juniors",Church in Wales,High Street,Caerleon,,,NP18 1AZ,01633 420411,595.0
6804003.0,St Julian's School,680.0,Newport,Secondary,Community,EM,English medium,Secondary (ages 11-19),---,Heather Road,St Julian's,Newport,,NP19 7XU,01633 224490,1442.0
6804020.0,The John Frost School,680.0,Newport,Secondary,Community,EM,English medium,Secondary (ages 11-19),---,"Lighthouse Road,",Duffryn,Newport,,NP10 8YD,01633 654100,1208.0
6804021.0,Llanwern High School,680.0,Newport,Secondary,Community,EM,English medium,Secondary (ages 11-19),---,Hartridge Farm Road,Newport,,,NP18 2YE,01633 411116,898.0
6804025.0,Newport High School,680.0,Newport,Secondary,Community,EM,English medium,Secondary (ages 11-19),---,Bettws Lane,Newport,,,NP20 7YB,01633 820100,1106.0
6804026.0,Lliswerry High School,680.0,Newport,Secondary,Community,EM,English medium,Secondary (ages 11-19),---,Nash Road,Newport,,,NP19 4RP,01633 277867,933.0
6804030.0,Bassaleg School,680.0,Newport,Secondary,Community,EM,English medium,Secondary (ages 11-19),---,Forge Lane,Bassaleg,Newport,,NP10 8NF,01633 892191,1677.0
6804059.0,Caerleon Comprehensive School,680.0,Newport,Secondary,Community,EM,English medium,Secondary (ages 11-19),---,Cold Bath Road,Caerleon,Newport,,NP18 1NF,01633 420106,1513.0
6804060.0,Ysgol Gyfun Gwent Is Coed,680.0,Newport,Secondary,Community,WM,Welsh medium,Secondary (ages 11-19),---,Duffryn Way,Duffryn,Newport,,NP10 8BX,01633 851614,351.0
6804602.0,St. Joseph's R.C. High School,680.0,Newport,Secondary,Voluntary aided,EM,English medium,Secondary (ages 11-19),Roman Catholic,Pencarn Way,Tredegar Park,Newport,,NP10 8XH,01633 653110,1414.0
6807002.0,Maes Ebbw School,680.0,Newport,Special,Not Applicable,NA,Not applicable,Special (with post-16 provision),---,Maesglas Road,Maesglas,Newport,,NP20 3DG,01633 815480,143.0
6807004.0,Ysgol Bryn Derw,680.0,Newport,Special,Community,NA,Not applicable,Special (with post-16 provision),---,Melfort Road,,,Newport,NP20 3FQ,,69.0
6811003.0,Grangetown Nursery School,681.0,Cardiff,Nursery,Not Applicable,NA,Not applicable,Nursery,---,Avondale Road,Grangetown,Cardiff,,CF11 7DT,02920 345026,100.0
6811017.0,Tremorfa Nursery,681.0,Cardiff,Nursery,Not Applicable,NA,Not applicable,Nursery,---,Mona Place,Tremorfa,Cardiff,,CF24 2TG,02920 462581,76.0
6811018.0,Ely And Caerau Children's Centre,681.0,Cardiff,Nursery,Not Applicable,NA,Not applicable,Nursery,---,Michaelston College,Michaelston Road,Cardiff,,CF5 4SX,02920 671420,95.0
6812001.0,Millbank Primary School,681.0,Cardiff,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Clarke Street,Ely,Cardiff,,CF5 5AL,02920 562595,248.0
6812003.0,Adamsdown Primary,681.0,Cardiff,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,System Street,Adamsdown,Cardiff,,CF24 0JF,02920 493600,453.0
6812005.0,Albany Primary School,681.0,Cardiff,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Albany Road,Roath,Cardiff,,CF24 3RR,02920 499520,448.0
6812007.0,Allensbank Primary School,681.0,Cardiff,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Llanishen Street,Heath,Cardiff,,CF14 3QE,02920 619022,211.0
6812009.0,Baden Powell Primary School,681.0,Cardiff,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Muirton Road,Tremorfa,Cardiff,,CF24 2SJ,02920 461894,396.0
6812011.0,Birchgrove Primary School,681.0,Cardiff,Primary,Community,EM,English medium,Infants & Juniors,---,Birchgrove Road,Birchgrove,Cardiff,,CF14 1RR,02920 628204,410.0
6812015.0,Trelai Primary School,681.0,Cardiff,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Bishopston Road,Ely,Cardiff,,CF5 5DY,02920 402814,370.0
6812017.0,Fairwater Primary School,681.0,Cardiff,Primary,Community,EM,English medium,Infants & Juniors,---,Wellwright Road,Fairwater,Cardiff,,CF5 3ED,02920 563160,224.0
6812019.0,Gabalfa Primary,681.0,Cardiff,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Colwill Road,Gabalfa,Cardiff,,CF14 2QQ,02920 624615,277.0
6812031.0,Kitchener Primary School,681.0,Cardiff,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Kitchener Road,Canton,Cardiff,,CF11 6HT,02920 387505,465.0
6812033.0,Lansdowne Primary School,681.0,Cardiff,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Norfolk Street,Canton,Cardiff,,CF5 1JY,02920 383184,406.0
6812037.0,Moorland Primary,681.0,Cardiff,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Singleton Road,Splott,Cardiff,,CF24 2LJ,02920 462170,450.0
6812039.0,Radnor Primary School,681.0,Cardiff,Primary,Community,EM,English medium,Infants & Juniors,---,Radnor Road,Canton,Cardiff,,CF5 1RB,02920 387506,288.0
6812041.0,Rhydypenau Primary School,681.0,Cardiff,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Fidlas Avenue,Llanishen,Cardiff,,CF14 0NX,02920 757253,530.0
6812043.0,Roath Park Primary School,681.0,Cardiff,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Penywain Road,Roath Park,Cardiff,,CF24 4BB,02920 499549,478.0
6812045.0,Greenway Primary School,681.0,Cardiff,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Llanstephan Road,Rumney,Cardiff,,CF3 3JG,02920 777048,244.0
6812050.0,Stacey Primary School,681.0,Cardiff,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Stacey Road,Roath,Cardiff,,CF24 1DW,02920 499508,227.0
6812052.0,Ton-yr-Ywen Primary School,681.0,Cardiff,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Maes-Y-Coed Road,Heath,Cardiff,,CF14 4HG,02920 754633,481.0
6812061.0,Peter Lea Primary School,681.0,Cardiff,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Carter Place,Fairwater,Cardiff,,CF5 3NP,02920 562034,352.0
6812065.0,Bryn Hafod Primary School,681.0,Cardiff,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Blagdon Close,Llanrumney,Cardiff,,CF3 4HF,02920 793402,434.0
6812069.0,Pen-y-Bryn Primary School,681.0,Cardiff,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Dunster Road,Llanrumney,Cardiff,,CF3 5TP,02920 777618,257.0
6812072.0,Coed Glas C P School,681.0,Cardiff,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Ty Glas Avenue,Llanishen,Cardiff,,CF14 5DW,02920 754862,526.0
6812074.0,Lakeside Primary School,681.0,Cardiff,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Ontario Way,Lakeside,Cardiff,,CF23 6HB,02920 767050,480.0
6812075.0,Pentrebane Primary School,681.0,Cardiff,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Beechley Drive,Pentrebane,Fairwater,Cardiff,CF5 3SG,02920 565773,232.0
6812084.0,Mount Stuart Primary School,681.0,Cardiff,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Adelaide Street,Butetown,Cardiff,,CF10 5BS,02920 481188,457.0
6812090.0,Llanishen Fach Primary School,681.0,Cardiff,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Heol Uchaf,Rhiwbina,Cardiff,,CF14 6SS,02920 627886,501.0
6812092.0,Rhiwbeina Primary School,681.0,Cardiff,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Lon Uchaf,Rhiwbeina,Cardiff,,CF14 6HL,02920 623732,705.0
